base_name,mean_score,std_score,mean_confidence,std_confidence,sample_size,score_cv,confidence_cv
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0024_arena_6_20250307_110454_803,0.8666666666666667,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.661733875264911,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0009_arena_4_20250307_110427_665,0.8666666666666667,0.05773502691896257,0.9333333333333332,0.02886751345948125,3,6.661733875264911,3.0929478706587057
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0049_arena_1_20250307_110537_312,0.8666666666666667,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.661733875264911,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0047_arena_2_20250307_110534_943,0.8666666666666667,0.05773502691896256,0.9500000000000001,0.04999999999999999,3,6.661733875264911,5.263157894736841
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0010_arena_5_20250307_110429_209,0.8666666666666667,0.05773502691896256,0.9166666666666666,0.02886751345948125,3,6.661733875264911,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0065_arena_5_20250307_110556_226,0.8666666666666667,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.661733875264911,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0040_arena_6_20250307_110524_747,0.8666666666666667,0.05773502691896256,0.8333333333333334,0.05773502691896256,3,6.661733875264911,6.928203230275506
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0001_arena_6_20250307_110416_791,0.8666666666666667,0.05773502691896257,0.9333333333333332,0.02886751345948125,3,6.661733875264911,3.0929478706587057
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0004_arena_6_20250307_110420_408,0.8666666666666667,0.05773502691896256,0.9499999999999998,1.3597399555105182e-16,3,6.661733875264911,1.4313052163268617e-14
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0077_arena_2_20250307_110610_189,0.8666666666666667,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.661733875264911,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0056_arena_4_20250307_110545_647,0.8666666666666667,0.1527525231651947,0.8333333333333334,0.05773502691896256,3,17.625291134445543,6.928203230275506
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0051_arena_3_20250307_110539_569,0.8666666666666667,0.05773502691896257,0.9,0.04999999999999999,3,6.661733875264911,5.555555555555554
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0058_arena_5_20250307_110547_958,0.8666666666666667,0.05773502691896257,0.9499999999999998,1.3597399555105182e-16,3,6.661733875264911,1.4313052163268617e-14
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0012_arena_4_20250307_110433_936,0.8666666666666667,0.05773502691896256,0.9333333333333332,0.05773502691896257,3,6.661733875264911,6.1858957413174185
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0083_arena_4_20250307_110618_465,0.8666666666666667,0.05773502691896256,0.9499999999999998,1.3597399555105182e-16,3,6.661733875264911,1.4313052163268617e-14
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0046_arena_4_20250307_110533_714,0.8666666666666667,0.11547005383792514,0.9500000000000001,0.04999999999999999,3,13.323467750529822,5.263157894736841
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0051_arena_1_20250307_110539_569,0.8666666666666667,0.05773502691896256,0.9,0.04999999999999999,3,6.661733875264911,5.555555555555554
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0077_arena_6_20250307_110610_189,0.8666666666666667,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.661733875264911,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0051_arena_6_20250307_110539_569,0.8666666666666667,0.11547005383792512,0.9166666666666666,0.02886751345948125,3,13.323467750529822,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0013_arena_2_20250307_110435_902,0.8666666666666667,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.661733875264911,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0021_arena_2_20250307_110450_165,0.8666666666666667,0.05773502691896257,0.9166666666666666,0.028867513459481253,3,6.661733875264911,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0027_arena_3_20250307_110500_754,0.8666666666666667,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.661733875264911,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0014_arena_4_20250307_110437_738,0.8666666666666667,0.05773502691896256,0.94,0.03605551275463986,3,6.661733875264911,3.8356928462382833
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0054_arena_2_20250307_110543_405,0.8633333333333333,0.05507570547286101,0.93,0.026457513110645866,3,6.379425344346836,2.8448938828651467
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0052_arena_1_20250307_110540_678,0.86,0.06928203230275509,0.94,0.017320508075688724,3,8.05605026776222,1.8426072420945454
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0084_arena_5_20250307_110619_660,0.8566666666666668,0.051316014394468826,0.8833333333333333,0.07637626158259729,3,5.990196232817372,8.646369235765732
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0084_arena_2_20250307_110619_660,0.8500000000000001,0.07071067811865474,0.9299999999999999,0.04242640687119281,2,8.318903308077028,4.561979233461593
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0070_arena_1_20250307_110601_980,0.8500000000000001,0.07071067811865474,0.875,0.10606601717798207,2,8.318903308077028,12.121830534626522
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0007_arena_6_20250307_110424_554,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0008_arena_4_20250307_110426_460,0.8500000000000001,0.07071067811865474,0.875,0.03535533905932741,2,8.318903308077028,4.040610178208847
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0019_arena_3_20250307_110447_168,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0005_arena_1_20250307_110421_641,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0009_arena_2_20250307_110427_665,0.8500000000000001,0.07071067811865474,0.8500000000000001,0.07071067811865474,2,8.318903308077028,8.318903308077028
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0062_arena_6_20250307_110552_673,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0089_arena_5_20250307_110627_254,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0070_arena_3_20250307_110601_980,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0078_arena_3_20250307_110612_197,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0087_arena_1_20250307_110623_891,0.8500000000000001,0.07071067811865474,0.97,0.028284271247461926,2,8.318903308077028,2.9159042523156624
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0088_arena_1_20250307_110625_991,0.8500000000000001,0.07071067811865474,0.91,0.014142135623730963,2,8.318903308077028,1.5540808377726332
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0072_arena_1_20250307_110604_297,0.8500000000000001,0.07071067811865474,0.8500000000000001,0.07071067811865474,2,8.318903308077028,8.318903308077028
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0063_arena_4_20250307_110553_859,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0024_arena_2_20250307_110454_803,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0090_arena_2_20250307_110628_381,0.8500000000000001,0.07071067811865474,0.95,0.0,2,8.318903308077028,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0044_arena_6_20250307_110531_212,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0007_arena_2_20250307_110424_554,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0032_arena_1_20250307_110509_412,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0025_arena_2_20250307_110456_529,0.8500000000000001,0.07071067811865474,0.8500000000000001,0.07071067811865474,2,8.318903308077028,8.318903308077028
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0049_arena_5_20250307_110537_312,0.8500000000000001,0.07071067811865474,0.94,0.056568542494923775,2,8.318903308077028,6.017930052651465
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0081_arena_6_20250307_110616_153,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0002_arena_6_20250307_110417_988,0.8500000000000001,0.07071067811865474,0.8899999999999999,0.08485281374238571,2,8.318903308077028,9.534024015998394
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0054_arena_3_20250307_110543_405,0.8500000000000001,0.07071067811865474,0.95,0.0,2,8.318903308077028,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0079_arena_3_20250307_110613_926,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0053_arena_5_20250307_110542_213,0.8500000000000001,0.07071067811865474,0.8999999999999999,0.07071067811865474,2,8.318903308077028,7.856742013183861
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0056_arena_1_20250307_110545_647,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0032_arena_2_20250307_110509_412,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0034_arena_6_20250307_110512_168,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0028_arena_5_20250307_110503_183,0.8500000000000001,0.07071067811865474,0.95,0.0,2,8.318903308077028,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0044_arena_1_20250307_110531_212,0.8500000000000001,0.07071067811865474,0.95,0.0,2,8.318903308077028,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0036_arena_3_20250307_110514_972,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0017_arena_1_20250307_110444_137,0.8500000000000001,0.07071067811865474,0.89,0.12727922061357852,2,8.318903308077028,14.301036023997588
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0031_arena_6_20250307_110508_179,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0024_arena_4_20250307_110454_803,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0018_arena_2_20250307_110445_720,0.8500000000000001,0.07071067811865474,0.8500000000000001,0.07071067811865474,2,8.318903308077028,8.318903308077028
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0023_arena_5_20250307_110453_213,0.8500000000000001,0.07071067811865474,0.875,0.03535533905932741,2,8.318903308077028,4.040610178208847
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0043_arena_2_20250307_110529_636,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0004_arena_4_20250307_110420_408,0.8500000000000001,0.07071067811865474,0.95,0.0,2,8.318903308077028,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0019_arena_5_20250307_110447_168,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0059_arena_2_20250307_110549_066,0.8500000000000001,0.07071067811865474,0.95,0.0,2,8.318903308077028,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0062_arena_3_20250307_110552_673,0.8500000000000001,0.07071067811865474,0.95,0.0,2,8.318903308077028,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0037_arena_3_20250307_110517_146,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0015_arena_5_20250307_110439_817,0.8500000000000001,0.07071067811865474,0.875,0.10606601717798207,2,8.318903308077028,12.121830534626522
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0031_arena_2_20250307_110508_179,0.8500000000000001,0.07071067811865474,0.915,0.09192388155425117,2,8.318903308077028,10.046325852923625
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0069_arena_3_20250307_110600_861,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0027_arena_1_20250307_110500_754,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0025_arena_1_20250307_110456_529,0.8500000000000001,0.07071067811865474,0.95,0.0,2,8.318903308077028,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0074_arena_5_20250307_110606_692,0.8500000000000001,0.07071067811865474,0.95,0.0,2,8.318903308077028,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0056_arena_5_20250307_110545_647,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0028_arena_6_20250307_110503_183,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0074_arena_4_20250307_110606_692,0.8500000000000001,0.07071067811865474,0.95,0.0,2,8.318903308077028,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0082_arena_2_20250307_110617_261,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0045_arena_3_20250307_110532_471,0.8500000000000001,0.07071067811865474,0.975,0.03535533905932741,2,8.318903308077028,3.6261886214694785
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0031_arena_3_20250307_110508_179,0.8500000000000001,0.07071067811865474,0.95,0.0,2,8.318903308077028,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0057_arena_1_20250307_110546_828,0.8500000000000001,0.07071067811865474,0.95,0.0,2,8.318903308077028,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0008_arena_6_20250307_110426_460,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0078_arena_1_20250307_110612_197,0.8500000000000001,0.07071067811865474,0.95,0.07071067811865474,2,8.318903308077028,7.443229275647867
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0044_arena_3_20250307_110531_212,0.8500000000000001,0.07071067811865474,0.925,0.03535533905932733,2,8.318903308077028,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0045_arena_5_20250307_110532_471,0.85,0.04999999999999999,0.8833333333333333,0.07637626158259729,3,5.882352941176469,8.646369235765732
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0005_arena_4_20250307_110421_641,0.85,0.08660254037844381,0.9233333333333333,0.025166114784235794,3,10.18853416216986,2.7255719982926854
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0050_arena_5_20250307_110538_455,0.85,0.04999999999999999,0.9333333333333332,0.028867513459481253,3,5.882352941176469,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0045_arena_4_20250307_110532_471,0.85,0.08660254037844381,0.9,0.0,3,10.18853416216986,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0063_arena_2_20250307_110553_859,0.85,0.04999999999999999,0.9,0.0,3,5.882352941176469,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0029_arena_6_20250307_110505_414,0.85,0.08660254037844381,0.9166666666666666,0.028867513459481253,3,10.18853416216986,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0091_arena_5_20250307_110629_660,0.8466666666666667,0.05033222956847166,0.96,0.017320508075688787,3,5.944751523835235,1.8042195912175822
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0054_arena_5_20250307_110543_405,0.8433333333333334,0.05131601439446884,0.9333333333333332,0.01527525231651942,3,6.084902892624763,1.636634176769938
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0086_arena_3_20250307_110622_528,0.8433333333333334,0.07505553499465135,0.9,0.04999999999999999,3,8.899865809642453,5.555555555555554
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0075_arena_4_20250307_110607_898,0.8333333333333334,0.05773502691896257,0.9166666666666666,0.028867513459481253,3,6.928203230275508,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0011_arena_3_20250307_110431_795,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.02886751345948125,3,6.928203230275506,3.0929478706587057
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0071_arena_5_20250307_110603_178,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0069_arena_1_20250307_110600_861,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0066_arena_5_20250307_110557_338,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.02886751345948125,3,6.928203230275506,3.0929478706587057
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0033_arena_5_20250307_110510_814,0.8333333333333334,0.05773502691896256,0.93,0.026457513110645866,3,6.928203230275506,2.8448938828651467
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0062_arena_1_20250307_110552_673,0.8333333333333334,0.05773502691896256,0.8666666666666667,0.05773502691896256,3,6.928203230275506,6.661733875264911
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0082_arena_3_20250307_110617_261,0.8333333333333334,0.05773502691896257,0.9233333333333333,0.025166114784235794,3,6.928203230275508,2.7255719982926854
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0039_arena_6_20250307_110521_874,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0091_arena_2_20250307_110629_660,0.8333333333333334,0.05773502691896257,0.9166666666666666,0.02886751345948125,3,6.928203230275508,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0073_arena_5_20250307_110605_437,0.8333333333333334,0.05773502691896257,0.9333333333333332,0.028867513459481253,3,6.928203230275508,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0038_arena_2_20250307_110519_535,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0041_arena_2_20250307_110526_950,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0006_arena_4_20250307_110422_826,0.8333333333333334,0.05773502691896256,0.96,0.01732050807568879,3,6.928203230275506,1.8042195912175825
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0090_arena_3_20250307_110628_381,0.8333333333333334,0.11547005383792519,0.94,0.03605551275463986,3,13.856406460551021,3.8356928462382833
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0058_arena_1_20250307_110547_958,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.02886751345948125,3,6.928203230275506,3.0929478706587057
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0070_arena_2_20250307_110601_980,0.8333333333333334,0.05773502691896256,0.9066666666666667,0.011547005383792525,3,6.928203230275506,1.2735667702712343
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0090_arena_4_20250307_110628_381,0.8333333333333334,0.05773502691896256,0.9,0.04999999999999999,3,6.928203230275506,5.555555555555554
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0025_arena_5_20250307_110456_529,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.928203230275506,3.092947870658706
